"","Authors","Title","Year","Source","ArticleURL","Type","DOI","Cites","GSRank","QueryDate","Database","SearchTerms","RecordID"
"55","M Taya, M Miya-Oka, Y Toyo-Oka, M Kino-Oka…","Growth characteristics of liverwort cells, Marchantia paleacea var. diptera, in a photoautotrophic suspension culture",1995,"Journal of fermentation …","https://www.sciencedirect.com/science/article/pii/0922338X9687735X","","",19,55,"2024-07-16 10:21:29","google,google,google,google,google,google,google,google,google,scopus,scopus","liverwort--absorption,liverwort--absorption,liverwort--carbon,liverwort--chlorophyll,liverwort--electrontransport,liverwort--height,liverwort--light,liverwort--photosynthesis,liverwort*--scattering,liverwort--carbon,liverwort--light",110054
"56","JG Duckett, R Ligrone, KS Renzaglia…","Pegged and smooth rhizoids in complex thalloid liverworts (Marchantiopsida): structure, function and evolution",2014,"Botanical Journal of …","https://academic.oup.com/botlinnean/article-abstract/174/1/68/2416434","","",42,56,"2024-07-16 10:21:29","google,google,google,google,google,google,google,google,scopus","liverwort--absorption,liverwort--absorption,liverwort--distribution,liverwort--height,liverwort--light,liverwort--nitrogen,liverwort--rhizoid,liverwort*--scattering,liverwort--rhizoid",110055
"57","CL Wu, CL Chen","Oxygenated sesquitterpenes from the liverwort Bazzania tridens",1992,"Phytochemistry","https://www.sciencedirect.com/science/article/pii/003194229280445K","","",32,57,"2024-07-16 10:21:29","google,google","liverwort--absorption,liverwort--absorption",110056
"58","AM Steiner","Action spectrum for polarotropism of the germ tube of the liverwort Sphaerocarpos Donnellii aust.",1969,"Planta","https://link.springer.com/article/10.1007/BF00388960","","10.1007/BF00388960",17,58,"2024-07-16 10:21:29","google,google,google,google,google,scopus","liverwort--absorption,liverwort--absorption,liverwort--chlorophyll,liverwort--height,liverwort--light,liverwort--height",110057
"59","F Althoff, L Wegner, K Ehlers, H Buschmann…","Developmental Plasticity of the Amphibious Liverwort Riccia fluitans",2022,"Frontiers in Plant …","https://www.frontiersin.org/articles/10.3389/fpls.2022.909327/full","HTML","10.3389/fpls.2022.909327",10,59,"2024-07-16 10:21:29","google,google,google,google,google,google,google,google,scopus,scopus","liverwort--absorption,liverwort--absorption,liverwort--chlorophyll,liverwort--conductance,liverwort--light,liverwort--photosynthesis,liverwort--rhizoid,liverwort--soil,liverwort--rhizoid,liverwort--soil",110058
"60","G Fabón, J Martínez‐Abaigar, R Tomás…","… of enhanced UV‐B radiation on hydroxycinnamic acid derivatives extracted from different cell compartments in the aquatic liverwort Jungermannia exsertifolia subsp …",2010,"Physiologia …","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1399-3054.2010.01401.x","","10.1111/j.1399-3054.2010.01401.x",40,60,"2024-07-16 10:21:29","google,google,google","liverwort--absorption,liverwort--absorption,liverwort*--scattering",110059
"61","S Williams","A Saprophytic Liverwort",1949,"Nature","https://www.nature.com/articles/163769b0","","",3,61,"2024-07-16 10:21:29","google,google,google","liverwort--absorption,liverwort--absorption,liverwort--carbon",110060
"62","WS Sullivant","The mosses and liverworts",1865,"","https://books.google.com/books?hl=en&lr=&id=iVYmAQAAMAAJ&oi=fnd&pg=PA601&dq=liverwort+absorption&ots=8JjcY_-DfY&sig=aBSiHIk9Ot7v1DKvcBBxHPsFXuc","BOOK","",6,62,"2024-07-16 10:21:29","google,google,,google","liverwort--absorption,liverwort--absorption,,liverwort--height",110061
"63","K Satake, T Takamatsu, M Soma, K Shibata…","Lead accumulation and location in the shoots of the aquatic liverwort Scapania undulata (L.) Dum. in stream water at Greenside Mine, England",1989,"Aquatic Botany","https://www.sciencedirect.com/science/article/pii/0304377089900247","","",43,63,"2024-07-16 10:21:29","google,google","liverwort--absorption,liverwort--absorption",110062
"64","KR Markham, LJ Porter","Flavonoids of the primitive liverwort Takakia and their taxonomic and phylogenetic significance",1979,"Phytochemistry","https://www.sciencedirect.com/science/article/pii/S0031942200842703","","",54,64,"2024-07-16 10:21:29","google,google","liverwort--absorption,liverwort--absorption",110063
"65","DK Singh, D Singh","Epiphyllous liverworts of India: An overview",2016,"Plant Science Today","https://www.horizonepublishing.com/journals/index.php/PST/article/view/228","","",12,65,"2024-07-16 10:21:29","google,google,google","liverwort--absorption,liverwort--absorption,liverwort--distribution",110064
"66","G Thiebaut, L Giamberini, J Ghanbaja","Cellular distribution of metals in a liverwort and a moss transplanted to two streams of differing acidity",2008,"Water, air, and soil pollution","https://link.springer.com/article/10.1007/s11270-008-9653-8","HTML","10.1007/s11270-008-9653-8",9,66,"2024-07-16 10:21:29","google,google,google,google","liverwort--absorption,liverwort--absorption,liverwort--distribution,liverwort--soil",110065
"67","JG Cao, XL Dai, HM Zou, QX Wang","Formation and development of rhizoids of the liverwort Marchantia polymorpha",2014,"The Journal of the Torrey Botanical …","https://www.jstor.org/stable/43287050","","",17,67,"2024-07-16 10:21:29","google,google,google,google,google,google,google","liverwort--absorption,liverwort--absorption,liverwort--height,liverwort--light,liverwort--rhizoid,liverwort--soil,liverwort*--scattering",110066
"68","K Sakurai, K Tomiyama, Y Kawakami…","Characteristic scent from the Tahitian liverwort, Cyathodium foetidissimum",2018,"Journal of Oleo …","https://www.jstage.jst.go.jp/article/jos/67/10/67_ess18160/_article/-char/ja/","","",12,68,"2024-07-16 10:21:29","google,google","liverwort--absorption,liverwort--absorption",110067
"69","IFM Valio, RS Burdon, WW Schwabe","New Natural Growth Inhibitor in the Liverwort Lunularia cruciata (L) Dum.",1969,"Nature","https://www.nature.com/articles/2231176a0","","",112,69,"2024-07-16 10:21:29","google,google,google,google,google,scopus","liverwort--absorption,liverwort--absorption,liverwort--light,liverwort--nitrogen,liverwort--soil,liverwort--light",110068
"70","AM Steiner","Red light interactions with blue and ultraviolet light in polarotropism of germlings of a fern and a liverwort",1970,"Photochemistry and photobiology","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1751-1097.1970.tb06048.x","","10.1111/j.1751-1097.1970.tb06048.x",9,70,"2024-07-16 10:21:29","google,google,google","liverwort--absorption,liverwort--absorption,liverwort--light",110069
"71","JB Qu, CF Xie, M Ji, YQ Shi, HX Lou","Water‐Soluble Constituents from the Liverwort Marchantia polymorpha",2007,"Helvetica Chimica Acta","https://onlinelibrary.wiley.com/doi/abs/10.1002/hlca.200790218","","10.1002/hlca.200790218",27,71,"2024-07-16 10:21:29","google,google,scopus","liverwort--absorption,liverwort--absorption,liverwort--carbon",110070
"72","KK Newsham, PA Geissler, MJ Nicolson…","Sequential reduction of UV-B radiation in the field alters the pigmentation of an Antarctic leafy liverwort",2005,"… and experimental botany","https://www.sciencedirect.com/science/article/pii/S0098847204000760","","",61,72,"2024-07-16 10:21:29","google,google,google,google,google,google,scopus","liverwort--absorption,liverwort--absorption,liverwort--carbon,liverwort--chlorophyll,liverwort--light,liverwort--photosynthesis,liverwort--chlorophyll",110071
"73","S Mukhia, P Mandal, DK Singh, D Singh","Comparison of pharmacological properties and phytochemical constituents of in vitro propagated and naturally occurring liverwort Lunularia cruciata",2019,"BMC complementary and …","https://link.springer.com/article/10.1186/s12906-019-2534-4","HTML","10.1186/s12906-019-2534-4",16,73,"2024-07-16 10:21:29","google,google,google","liverwort--absorption,liverwort--absorption,liverwort--nitrogen",110072
"74","M Takemura, T Maoka, N Misawa","Carotenoid Analysis of a Liverwort Marchantia polymorpha and Functional Identification of its Lycopene β- and ε-Cyclase Genes",2014,"Plant and cell physiology","https://academic.oup.com/pcp/article-abstract/55/1/194/1841189","","",33,74,"2024-07-16 10:21:29","google,google,google,google","liverwort--absorption,liverwort--absorption,liverwort--light,liverwort--photosynthesis",110073
"75","S Kunz, H Becker","Cell wall pigment formation of in vitro cultures of the liverwort Ricciocarpos natans",1995,"Zeitschrift für Naturforschung C","https://www.degruyter.com/document/doi/10.1515/znc-1995-3-412/html","","10.1515/znc-1995-3-412",14,75,"2024-07-16 10:21:29","google,google,google,google,scopus,scopus","liverwort--absorption,liverwort--absorption,liverwort--light,liverwort--nitrogen,liverwort--light,liverwort--nitrogen",110074
"76","L Zhou, F Liu, W Yang, H Liu, H Shao…","Differential effects of lichens versus liverworts epiphylls on host leaf traits in the tropical montane rainforest, Hainan Island, China",2014,"The Scientific World …","https://onlinelibrary.wiley.com/doi/abs/10.1155/2014/681369","","10.1155/2014/681369",8,76,"2024-07-16 10:21:29","google,google,google,google,google,google,google,google,google,scopus,scopus,scopus","liverwort--absorption,liverwort--absorption,liverwort--chlorophyll,liverwort--leafmass,liverwort--leafspecificarea,liverwort--nitrogen,liverwort--photosynthesis,liverwort--respiration,liverwort--watercontent,liverwort--chlorophyll,liverwort--photosynthesis,liverwort--watercontent",110075
"77","SDK HarinderA","Uses of bryophytes",2004,"Resonance Article","https://www.ias.ac.in/article/fulltext/reso/009/06/0056-0065","PDF","",4,77,"2024-07-16 10:21:29","google,google","liverwort--absorption,liverwort--absorption",110076
"78","G Soriano, MÁ Del-Castillo-Alonso…","Acclimation of bryophytes to sun conditions, in comparison to shade conditions, is influenced by both photosynthetic and ultraviolet radiations",2019,"Frontiers in Plant …","https://www.frontiersin.org/journals/plant-science/articles/10.3389/fpls.2019.00998/full","HTML","10.3389/fpls.2019.00998",12,78,"2024-07-16 10:21:29","google,google,google,google,google,google,google","liverwort--absorption,liverwort--absorption,liverwort--chlorophyll,liverwort--leafmass,liverwort--light,liverwort--photosynthesis,liverwort--photosystem",110077
"79","PJ Mautsoe, RP Beckett","A preliminary study of the factors affecting the kinetics of cadmium uptake by the liverwort Dumortiera hirsuta",1996,"South African Journal of Botany","https://www.sciencedirect.com/science/article/pii/S025462991530675X","","",24,79,"2024-07-16 10:21:29","google,google,google","liverwort--absorption,liverwort--absorption,liverwort--respiration",110078
"80","N Spinedi, R Storb, E Aranda, F Romani, M Svriz…","ROS-Scavenging Enzymes as an Antioxidant Response to High Concentration of Anthracene in the Liverwort Marchantia polymorpha L",2021,"Plants","https://www.mdpi.com/2223-7747/10/7/1478","HTML","",14,80,"2024-07-16 10:21:29","google,google,google,google,google,google,google,google,google","liverwort--absorption,liverwort--absorption,liverwort--carbon,liverwort--chlorophyll,liverwort--light,liverwort--phosphorus,liverwort--photosynthesis,liverwort--respiration,liverwort--soil",110079
"81","M Guzowska, W Wasiak, R Wawrzyniak","Comparison of extraction techniques for the determination of volatile organic compounds in liverwort samples",2022,"Molecules","https://www.mdpi.com/1420-3049/27/9/2911","HTML","",7,81,"2024-07-16 10:21:29","google,google,google","liverwort--absorption,liverwort--absorption,liverwort--nitrogen",110080
"82","BA Whitton, PJ Say, BP Jupp","Accumulation of zinc, cadmium and lead by the aquatic liverwort Scapania",1982,"… Pollution Series B, Chemical and Physical","https://www.sciencedirect.com/science/article/pii/0143148X82900295","","",89,82,"2024-07-16 10:21:29","google,google,google","liverwort--absorption,liverwort--absorption,liverwort*--scattering",110081
"83","J Hata, Q Hua, C Yang, K Shimizu, M Taya","Characterization of energy conversion based on metabolic flux analysis in mixotrophic liverwort cells, Marchantia polymorpha",2000,"Biochemical engineering …","https://www.sciencedirect.com/science/article/pii/S1369703X00000760","","",19,83,"2024-07-16 10:21:29","google,google,google,google,google,google,google,google,google,scopus,scopus,scopus,scopus","liverwort--absorption,liverwort--absorption,liverwort--carbon,liverwort--carboxylation,liverwort--electrontransport,liverwort--light,liverwort--photosynthesis,liverwort--respiration,liverwort--rubisco,liverwort--carbon,liverwort--light,liverwort--photosynthesis,liverwort--respiration",110082
"84","K Trȩbacz, R Tarnecki, T Zawadzki","Characteristics of the light‐induced generator potentials in the liverwort Conocephalum conicum",1989,"Physiologia Plantarum","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1399-3054.1989.tb02057.x","","10.1111/j.1399-3054.1989.tb02057.x",31,84,"2024-07-16 10:21:29","google,google,google,google,google,google,scopus,scopus,scopus","liverwort--absorption,liverwort--absorption,liverwort--chlorophyll,liverwort--light,liverwort--photosynthesis,liverwort--photosystem,liverwort--absorption,liverwort--light,liverwort--photosystem",110083
"85","KP Adam","Marchantia polymorpha (Liverwort): Culture and Production of Metabolites",1996,"Medicinal and aromatic plants IX","https://link.springer.com/content/pdf/10.1007/978-3-662-08618-6_12?pdf=chapter%20toc","","10.1007/978-3-662-08618-6_12",7,85,"2024-07-16 10:21:29","google,google,google,google,google,google,google","liverwort--absorption,liverwort--absorption,liverwort--carbon,liverwort--light,liverwort--nitrogen,liverwort--photosystem,liverwort--respiration",110084
"86","T Hallingbäck, NG Hodgetts","Mosses, liverworts, and hornworts: status survey and conservation action plan for bryophytes",2000,"","https://www.academia.edu/download/61002891/2000-07420191024-110186-18js4xr.pdf","BOOK","",237,86,"2024-07-16 10:21:29","google,google,google,google,google,google,google,google,google","liverwort--absorption,liverwort--absorption,liverwort--carbon,liverwort--chlorophyll,liverwort--distribution,liverwort--height,liverwort--nitrogen,liverwort--soil,liverwort*--scattering",110085
"87","MK Sidhu, RG Lopez, S Chaudhari, D Saha","A review of common liverwort control practices in container nurseries and greenhouse operations",2020,"Horttechnology","https://journals.ashs.org/horttech/view/journals/horttech/30/4/article-p471.xml;","HTML","",6,87,"2024-07-16 10:21:29","google,google,google,google,google,google,google","liverwort--absorption,liverwort--absorption,liverwort--carbon,liverwort--chlorophyll,liverwort--light,liverwort--nitrogen,liverwort--soil",110086
